month,region,district,industry,age_group,payment_amount,transaction_count,avg_ticket,event_participation,revisit_rate,merchant_count
2025-01,수원시 영통구,매탄동,교육/학원,30대,3471385,40,86784,미참여,0.457,48
2025-01,수원시 영통구,매탄동,교육/학원,40대,2447198,27,90636,미참여,0.259,35
2025-01,수원시 영통구,매탄동,교육/학원,50대,1941548,23,84415,미참여,0.467,24
2025-01,수원시 영통구,매탄동,교육/학원,60대 이상,2307664,23,100333,미참여,0.328,20
2025-01,수원시 영통구,매탄동,병원/약국,20대,524185,19,27588,미참여,0.46,28
2025-01,수원시 영통구,매탄동,병원/약국,30대,685386,23,29799,미참여,0.269,20
2025-01,수원시 영통구,매탄동,병원/약국,40대,674193,32,21068,미참여,0.375,16
2025-01,수원시 영통구,매탄동,병원/약국,50대,637719,24,26571,미참여,0.361,31
2025-01,수원시 영통구,매탄동,병원/약국,60대 이상,652900,28,23317,미참여,0.396,19
2025-01,수원시 영통구,매탄동,편의점/마트,20대,816907,61,13391,미참여,0.467,18
2025-01,수원시 영통구,매탄동,편의점/마트,30대,345684,28,12345,미참여,0.53,19
2025-01,수원시 영통구,매탄동,편의점/마트,40대,450721,42,10731,미참여,0.382,19
2025-01,수원시 영통구,매탄동,편의점/마트,50대,364292,25,14571,미참여,0.496,25
2025-01,수원시 영통구,매탄동,편의점/마트,60대 이상,496705,43,11551,미참여,0.463,35
2025-01,수원시 영통구,원천동,한식/분식,20대,240701,16,15043,미참여,0.502,6
2025-01,수원시 영통구,원천동,한식/분식,30대,390731,31,12604,미참여,0.516,29
2025-01,수원시 영통구,원천동,한식/분식,40대,507423,37,13714,미참여,0.436,26
2025-01,수원시 영통구,원천동,한식/분식,50대,457621,26,17600,미참여,0.518,21
2025-01,수원시 영통구,원천동,한식/분식,60대 이상,622502,42,14821,미참여,0.371,5
2025-01,수원시 영통구,원천동,카페/디저트,20대,572851,68,8424,미참여,0.495,35
2025-01,수원시 영통구,원천동,카페/디저트,30대,302769,35,8650,미참여,0.328,15
2025-01,수원시 영통구,원천동,카페/디저트,40대,357605,40,8940,미참여,0.354,38
2025-01,수원시 영통구,원천동,카페/디저트,50대,252863,31,8156,미참여,0.295,23
2025-01,수원시 영통구,원천동,카페/디저트,60대 이상,241704,30,8056,미참여,0.223,22
2025-01,수원시 영통구,원천동,신선식품,20대,798811,27,29585,미참여,0.402,12
2025-01,수원시 영통구,원천동,신선식품,30대,975134,36,27087,미참여,0.416,22
2025-01,수원시 영통구,원천동,신선식품,40대,553329,20,27666,미참여,0.527,18
2025-01,수원시 영통구,원천동,신선식품,50대,1364724,54,25272,미참여,0.366,7
2025-01,수원시 영통구,원천동,신선식품,60대 이상,1526263,48,31797,미참여,0.288,24
2025-01,수원시 영통구,원천동,생활용품,20대,670249,35,19149,미참여,0.495,24
2025-01,수원시 영통구,원천동,생활용품,30대,460900,21,21947,미참여,0.331,11
2025-01,수원시 영통구,원천동,생활용품,40대,545549,25,21821,미참여,0.365,21
2025-01,수원시 영통구,원천동,생활용품,50대,732777,39,18789,미참여,0.414,19
2025-01,수원시 영통구,원천동,생활용품,60대 이상,770675,39,19760,미참여,0.247,18
2025-01,수원시 영통구,원천동,의류/잡화,20대,607246,20,30362,미참여,0.364,10
2025-01,수원시 영통구,원천동,의류/잡화,30대,748592,18,41588,미참여,0.292,30
2025-01,수원시 영통구,원천동,의류/잡화,40대,775120,19,40795,미참여,0.475,16
2025-01,수원시 영통구,원천동,의류/잡화,50대,871717,23,37900,미참여,0.467,6
2025-01,수원시 영통구,원천동,의류/잡화,60대 이상,641720,20,32086,미참여,0.25,16
2025-01,수원시 영통구,원천동,미용/생활서비스,20대,619328,24,25805,미참여,0.468,27
2025-01,수원시 영통구,원천동,미용/생활서비스,30대,555457,19,29234,미참여,0.437,29
2025-01,수원시 영통구,원천동,미용/생활서비스,40대,773700,25,30948,미참여,0.277,20
2025-01,수원시 영통구,원천동,미용/생활서비스,50대,815500,22,37068,미참여,0.311,17
2025-01,수원시 영통구,원천동,미용/생활서비스,60대 이상,589043,19,31002,미참여,0.4,15
2025-01,수원시 영통구,원천동,교육/학원,20대,2207877,22,100358,미참여,0.34,28
2025-01,수원시 영통구,원천동,교육/학원,30대,2247237,29,77490,미참여,0.506,45
2025-01,수원시 영통구,원천동,교육/학원,40대,1971680,25,78867,미참여,0.335,19
2025-01,수원시 영통구,원천동,교육/학원,50대,2001549,26,76982,미참여,0.537,15
2025-01,수원시 영통구,원천동,교육/학원,60대 이상,3065421,30,102180,미참여,0.449,42
2025-01,수원시 영통구,원천동,병원/약국,20대,561027,27,20778,미참여,0.588,7
2025-01,수원시 영통구,원천동,병원/약국,30대,1006309,35,28751,미참여,0.378,15
2025-01,수원시 영통구,원천동,병원/약국,40대,1073429,36,29817,미참여,0.451,17
2025-01,수원시 영통구,원천동,병원/약국,50대,670528,30,22350,미참여,0.296,27
2025-01,수원시 영통구,원천동,병원/약국,60대 이상,1234510,43,28709,미참여,0.345,19
2025-01,수원시 영통구,원천동,편의점/마트,20대,783818,53,14789,미참여,0.412,19
2025-01,수원시 영통구,원천동,편의점/마트,30대,695367,48,14486,미참여,0.483,1
2025-01,수원시 영통구,원천동,편의점/마트,40대,433811,40,10845,미참여,0.343,9
2025-01,수원시 영통구,원천동,편의점/마트,50대,503055,34,14795,미참여,0.516,24
2025-01,수원시 영통구,원천동,편의점/마트,60대 이상,454524,32,14203,미참여,0.372,24
2025-01,광주 북구,용봉동,한식/분식,20대,838423,50,16768,미참여,0.462,31
2025-01,광주 북구,용봉동,한식/분식,30대,308463,21,14688,미참여,0.369,21
2025-01,광주 북구,용봉동,한식/분식,40대,873257,49,17821,미참여,0.26,24
2025-01,광주 북구,용봉동,한식/분식,50대,476356,29,16426,미참여,0.285,15
2025-01,광주 북구,용봉동,한식/분식,60대 이상,673151,38,17714,미참여,0.505,20
2025-01,광주 북구,용봉동,카페/디저트,20대,290264,32,9070,미참여,0.355,22
2025-01,광주 북구,용봉동,카페/디저트,30대,247120,25,9884,미참여,0.12,22
2025-01,광주 북구,용봉동,카페/디저트,40대,211806,23,9208,미참여,0.423,12
2025-01,광주 북구,용봉동,카페/디저트,50대,303665,35,8676,미참여,0.385,16
2025-01,광주 북구,용봉동,카페/디저트,60대 이상,155588,21,7408,미참여,0.303,21
2025-01,광주 북구,용봉동,신선식품,20대,767640,26,29524,미참여,0.4,19
2025-01,광주 북구,용봉동,신선식품,30대,1027140,32,32098,미참여,0.371,15
2025-01,광주 북구,용봉동,신선식품,40대,1119689,41,27309,미참여,0.454,19
2025-01,광주 북구,용봉동,신선식품,50대,1349309,39,34597,미참여,0.454,13
2025-01,광주 북구,용봉동,신선식품,60대 이상,1394060,44,31683,미참여,0.517,26
2025-01,광주 북구,용봉동,생활용품,20대,804715,41,19627,미참여,0.405,30
2025-01,광주 북구,용봉동,생활용품,30대,531381,23,23103,미참여,0.22,2
2025-01,광주 북구,용봉동,생활용품,40대,440696,23,19160,미참여,0.309,32
2025-01,광주 북구,용봉동,생활용품,50대,766915,29,26445,미참여,0.41,12
2025-01,광주 북구,용봉동,생활용품,60대 이상,806336,33,24434,미참여,0.272,29
2025-01,광주 북구,용봉동,의류/잡화,20대,878553,27,32539,미참여,0.32,22
2025-01,광주 북구,용봉동,의류/잡화,30대,517608,14,36972,미참여,0.417,14
2025-01,광주 북구,용봉동,의류/잡화,40대,497573,14,35540,미참여,0.12,16
2025-01,광주 북구,용봉동,의류/잡화,50대,507462,14,36247,미참여,0.352,21
2025-01,광주 북구,용봉동,의류/잡화,60대 이상,973701,24,40570,미참여,0.389,18
2025-01,광주 북구,용봉동,미용/생활서비스,20대,633345,18,35185,미참여,0.318,13
2025-01,광주 북구,용봉동,미용/생활서비스,30대,719060,24,29960,미참여,0.365,18
2025-01,광주 북구,용봉동,미용/생활서비스,40대,1186544,34,34898,미참여,0.33,28
2025-01,광주 북구,용봉동,미용/생활서비스,50대,451821,16,28238,미참여,0.341,6
2025-01,광주 북구,용봉동,미용/생활서비스,60대 이상,739869,20,36993,미참여,0.352,19
2025-01,광주 북구,용봉동,교육/학원,20대,1997824,25,79912,미참여,0.316,15
2025-01,광주 북구,용봉동,교육/학원,30대,2008415,26,77246,미참여,0.395,25
2025-01,광주 북구,용봉동,교육/학원,40대,1511757,18,83986,미참여,0.329,21
2025-01,광주 북구,용봉동,교육/학원,50대,1412933,19,74364,미참여,0.275,32
2025-01,광주 북구,용봉동,교육/학원,60대 이상,1716427,18,95357,미참여,0.333,15
2025-01,광주 북구,용봉동,병원/약국,20대,785761,32,24555,미참여,0.222,16
2025-01,광주 북구,용봉동,병원/약국,30대,891619,40,22290,미참여,0.206,21
2025-01,광주 북구,용봉동,병원/약국,40대,501115,19,26374,미참여,0.388,18
2025-01,광주 북구,용봉동,병원/약국,50대,1037247,38,27295,미참여,0.415,8
2025-01,광주 북구,용봉동,병원/약국,60대 이상,1306958,47,27807,미참여,0.322,17
2025-01,광주 북구,용봉동,편의점/마트,20대,608362,54,11265,미참여,0.509,14
2025-01,광주 북구,용봉동,편의점/마트,30대,320540,31,10340,미참여,0.619,16
2025-01,광주 북구,용봉동,편의점/마트,40대,277661,19,14613,미참여,0.372,27
2025-01,광주 북구,용봉동,편의점/마트,50대,457698,31,14764,미참여,0.262,25
2025-01,광주 북구,용봉동,편의점/마트,60대 이상,405320,34,11921,미참여,0.321,23
2025-01,광주 북구,운암동,한식/분식,20대,288668,23,12550,미참여,0.393,28
2025-01,광주 북구,운암동,한식/분식,30대,894302,57,15689,미참여,0.576,23
2025-01,광주 북구,운암동,한식/분식,40대,855093,48,17814,미참여,0.413,30
2025-01,광주 북구,운암동,한식/분식,50대,635070,47,13512,미참여,0.317,25
2025-01,광주 북구,운암동,한식/분식,60대 이상,382131,30,12737,미참여,0.196,24
2025-01,광주 북구,운암동,카페/디저트,20대,392041,43,9117,미참여,0.19,23
2025-01,광주 북구,운암동,카페/디저트,30대,255986,27,9480,미참여,0.289,20
2025-01,광주 북구,운암동,카페/디저트,40대,342578,43,7966,미참여,0.411,11
2025-01,광주 북구,운암동,카페/디저트,50대,232684,25,9307,미참여,0.308,24
2025-01,광주 북구,운암동,카페/디저트,60대 이상,306010,30,10200,미참여,0.296,32
2025-01,광주 북구,운암동,신선식품,20대,717560,24,29898,미참여,0.355,21
2025-01,광주 북구,운암동,신선식품,30대,1019555,42,24275,미참여,0.489,7
2025-01,광주 북구,운암동,신선식품,40대,948030,38,24948,미참여,0.61,39
2025-01,광주 북구,운암동,신선식품,50대,1454002,46,31608,미참여,0.401,30
2025-01,광주 북구,운암동,신선식품,60대 이상,2073958,62,33450,미참여,0.506,13
2025-01,광주 북구,운암동,생활용품,20대,628153,23,27311,미참여,0.39,26
2025-01,광주 북구,운암동,생활용품,30대,1107219,48,23067,미참여,0.252,17
2025-01,광주 북구,운암동,생활용품,40대,643337,34,18921,미참여,0.213,17
2025-01,광주 북구,운암동,생활용품,50대,1170026,43,27209,미참여,0.351,15
2025-01,광주 북구,운암동,생활용품,60대 이상,900901,35,25740,미참여,0.156,29
2025-01,광주 북구,운암동,의류/잡화,20대,477218,14,34087,미참여,0.412,15
2025-01,광주 북구,운암동,의류/잡화,30대,692968,18,38498,미참여,0.459,19
2025-01,광주 북구,운암동,의류/잡화,40대,822843,27,30475,미참여,0.19,20
2025-01,광주 북구,운암동,의류/잡화,50대,585253,17,34426,미참여,0.293,28
2025-01,광주 북구,운암동,의류/잡화,60대 이상,358087,10,35808,미참여,0.25,26
2025-01,광주 북구,운암동,미용/생활서비스,20대,531213,16,33200,미참여,0.451,28
2025-01,광주 북구,운암동,미용/생활서비스,30대,534329,20,26716,미참여,0.263,11
2025-01,광주 북구,운암동,미용/생활서비스,40대,408629,11,37148,미참여,0.329,11
2025-01,광주 북구,운암동,미용/생활서비스,50대,741457,25,29658,미참여,0.215,13
2025-01,광주 북구,운암동,미용/생활서비스,60대 이상,434243,15,28949,미참여,0.369,18
2025-01,광주 북구,운암동,교육/학원,20대,1464377,14,104598,미참여,0.301,16
2025-01,광주 북구,운암동,교육/학원,30대,2114883,26,81341,미참여,0.423,9
2025-01,광주 북구,운암동,교육/학원,40대,1792279,22,81467,미참여,0.442,19
2025-01,광주 북구,운암동,교육/학원,50대,2191791,21,104371,미참여,0.4,20
2025-01,광주 북구,운암동,교육/학원,60대 이상,1430607,15,95373,미참여,0.329,17
2025-01,광주 북구,운암동,병원/약국,20대,769412,26,29592,미참여,0.451,15
2025-01,광주 북구,운암동,병원/약국,30대,534454,25,21378,미참여,0.348,16
2025-01,광주 북구,운암동,병원/약국,40대,515898,21,24566,미참여,0.311,6
2025-01,광주 북구,운암동,병원/약국,50대,998928,38,26287,미참여,0.234,22
2025-01,광주 북구,운암동,병원/약국,60대 이상,1152948,40,28823,미참여,0.279,13
2025-01,광주 북구,운암동,편의점/마트,20대,297669,24,12402,미참여,0.491,28
2025-01,광주 북구,운암동,편의점/마트,30대,554765,39,14224,미참여,0.475,21
2025-01,광주 북구,운암동,편의점/마트,40대,434298,33,13160,미참여,0.508,24
2025-01,광주 북구,운암동,편의점/마트,50대,380111,26,14619,미참여,0.527,34
2025-01,광주 북구,운암동,편의점/마트,60대 이상,375172,28,13399,미참여,0.409,28
2025-01,광주 북구,일곡동,한식/분식,20대,710644,48,14805,미참여,0.609,15
2025-01,광주 북구,일곡동,한식/분식,30대,897332,64,14020,미참여,0.395,22
2025-01,광주 북구,일곡동,한식/분식,40대,470374,31,15173,미참여,0.386,35
2025-01,광주 북구,일곡동,한식/분식,50대,477204,36,13255,미참여,0.501,25
2025-01,광주 북구,일곡동,한식/분식,60대 이상,546089,39,14002,미참여,0.332,15
2025-01,광주 북구,일곡동,카페/디저트,20대,325217,40,8130,미참여,0.393,25
2025-01,광주 북구,일곡동,카페/디저트,30대,297543,37,8041,미참여,0.358,2
2025-01,광주 북구,일곡동,카페/디저트,40대,181025,21,8620,미참여,0.383,18
2025-01,광주 북구,일곡동,카페/디저트,50대,314040,35,8972,미참여,0.393,13
2025-01,광주 북구,일곡동,카페/디저트,60대 이상,139755,19,7355,미참여,0.438,28
2025-01,광주 북구,일곡동,신선식품,20대,552327,23,24014,미참여,0.366,9
2025-01,광주 북구,일곡동,신선식품,30대,642743,21,30606,미참여,0.306,14
2025-01,광주 북구,일곡동,신선식품,40대,1144167,40,28604,미참여,0.598,20
2025-01,광주 북구,일곡동,신선식품,50대,1363868,48,28413,미참여,0.46,24
2025-01,광주 북구,일곡동,신선식품,60대 이상,1104958,44,25112,미참여,0.349,15
2025-01,광주 북구,일곡동,생활용품,20대,877203,33,26581,미참여,0.353,9
2025-01,광주 북구,일곡동,생활용품,30대,733688,38,19307,미참여,0.586,11
2025-01,광주 북구,일곡동,생활용품,40대,563634,30,18787,미참여,0.375,34
2025-01,광주 북구,일곡동,생활용품,50대,1103625,43,25665,미참여,0.231,19
2025-01,광주 북구,일곡동,생활용품,60대 이상,876218,34,25771,미참여,0.346,21
2025-01,광주 북구,일곡동,의류/잡화,20대,797729,26,30681,미참여,0.295,19
2025-01,광주 북구,일곡동,의류/잡화,30대,743079,17,43710,미참여,0.181,22
2025-01,광주 북구,일곡동,의류/잡화,40대,429967,14,30711,미참여,0.296,2
2025-01,광주 북구,일곡동,의류/잡화,50대,686943,23,29867,미참여,0.409,10
2025-01,광주 북구,일곡동,의류/잡화,60대 이상,892525,22,40569,미참여,0.284,18
2025-01,광주 북구,일곡동,미용/생활서비스,20대,1035628,30,34520,미참여,0.358,27
2025-01,광주 북구,일곡동,미용/생활서비스,30대,619326,18,34407,미참여,0.31,14
