month,region,district,gender,age_group,industry,transaction_count,payment_amount,source_date,avg_ticket,source
2025-11,수원시 권선구,곡선동,여,50대,신변잡화,6,8670,2026-01-20,1445,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,50대,약국,319,897674,2026-01-20,2814,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,50대,용역서비스,62,235690,2026-01-20,3801,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,50대,음료/식품,410,1848906,2026-01-20,4510,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,50대,의류,6,51047,2026-01-20,8508,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,50대,의원,203,1511791,2026-01-20,7447,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,50대,일반/휴게 음식,3013,13144593,2026-01-20,4363,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,50대,일반유통,833,2610002,2026-01-20,3133,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,50대,자동차 정비/유지,5,33595,2026-01-20,6719,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,50대,전자상거래,4,9515,2026-01-20,2379,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,50대,주유/충전소,2,10065,2026-01-20,5032,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,50대,학원,105,2951713,2026-01-20,28112,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,60대 이상,기타의료,12,235986,2026-01-20,19666,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,60대 이상,레저/문화 용품,1,49633,2026-01-20,49633,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,60대 이상,레저/스포츠 서비스,15,90881,2026-01-20,6059,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,60대 이상,문화/취미,30,264129,2026-01-20,8804,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,60대 이상,미용/위생,104,1398045,2026-01-20,13443,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,60대 이상,서적/문구/학습자재,7,13930,2026-01-20,1990,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,60대 이상,신변잡화,6,8683,2026-01-20,1447,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,60대 이상,약국,243,874816,2026-01-20,3600,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,60대 이상,용역서비스,33,145585,2026-01-20,4412,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,60대 이상,음료/식품,256,1177265,2026-01-20,4599,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,60대 이상,의류,4,5467,2026-01-20,1367,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,60대 이상,의원,319,1709203,2026-01-20,5358,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,60대 이상,일반/휴게 음식,1223,5870750,2026-01-20,4800,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,60대 이상,일반유통,473,1586072,2026-01-20,3353,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,60대 이상,자동차 정비/유지,4,141325,2026-01-20,35331,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,60대 이상,자동차판매,1,353,2026-01-20,353,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,60대 이상,전자상거래,3,8000,2026-01-20,2667,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,60대 이상,주유/충전소,2,33160,2026-01-20,16580,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,60대 이상,학교/교육,1,57313,2026-01-20,57313,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,60대 이상,학원,16,468523,2026-01-20,29283,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,60대 이상,회원정보미상,37,1469390,2026-01-20,39713,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,60대 이상,회원정보미상,37,1469390,2026-01-20,39713,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,60대 이상,문화/취미,1,21500,2026-01-20,21500,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,60대 이상,약국,1,39000,2026-01-20,39000,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,60대 이상,음료/식품,5,83460,2026-01-20,16692,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,60대 이상,일반/휴게 음식,18,1211800,2026-01-20,67322,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,여,60대 이상,일반유통,12,113630,2026-01-20,9469,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,10대,대형유통,7,25273,2026-01-20,3610,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,10대,레저/스포츠 서비스,12,38143,2026-01-20,3179,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,10대,미용/위생,8,144544,2026-01-20,18068,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,10대,서적/문구/학습자재,18,93261,2026-01-20,5181,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,10대,약국,12,22329,2026-01-20,1861,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,10대,용역서비스,8,39049,2026-01-20,4881,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,10대,음료/식품,63,105311,2026-01-20,1672,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,10대,의원,20,85189,2026-01-20,4259,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,10대,일반/휴게 음식,225,859809,2026-01-20,3821,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,10대,일반유통,87,201882,2026-01-20,2320,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,10대,학원,60,1698969,2026-01-20,28316,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,20대,기타의료,28,535943,2026-01-20,19141,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,20대,대형유통,30,66825,2026-01-20,2228,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,20대,레저/스포츠 서비스,113,877148,2026-01-20,7762,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,20대,문화/취미,35,751375,2026-01-20,21468,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,20대,미용/위생,155,4287889,2026-01-20,27664,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,20대,서적/문구/학습자재,18,81355,2026-01-20,4520,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,20대,약국,127,601588,2026-01-20,4737,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,20대,용역서비스,85,349181,2026-01-20,4108,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,20대,음료/식품,237,2124592,2026-01-20,8965,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,20대,의류,1,13167,2026-01-20,13167,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,20대,의원,91,1793660,2026-01-20,19711,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,20대,일반/휴게 음식,2456,17074535,2026-01-20,6952,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,20대,일반유통,930,3022369,2026-01-20,3250,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,20대,자동차 정비/유지,9,186033,2026-01-20,20670,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,20대,전자상거래,1,2556,2026-01-20,2556,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,20대,직물/침구류,1,50000,2026-01-20,50000,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,20대,학원,44,2013355,2026-01-20,45758,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,30대,건축자재,5,283999,2026-01-20,56800,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,30대,기타유통,1,15000,2026-01-20,15000,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,30대,기타의료,48,2096912,2026-01-20,43686,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,30대,대형유통,118,292195,2026-01-20,2476,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,30대,레저/문화 용품,4,65169,2026-01-20,16292,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,30대,레저/스포츠 서비스,137,990242,2026-01-20,7228,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,30대,문화/취미,54,1343712,2026-01-20,24884,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,30대,미용/위생,365,4714866,2026-01-20,12917,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,30대,서적/문구/학습자재,47,1389345,2026-01-20,29561,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,30대,신변잡화,1,23133,2026-01-20,23133,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,30대,약국,500,1112398,2026-01-20,2225,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,30대,용역서비스,191,2665894,2026-01-20,13958,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,30대,음료/식품,462,1342646,2026-01-20,2906,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,30대,의류,6,430001,2026-01-20,71667,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,30대,의원,393,3470187,2026-01-20,8830,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,30대,일반/휴게 음식,6446,23923460,2026-01-20,3711,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,30대,일반유통,2381,3565547,2026-01-20,1497,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,30대,자동차 정비/유지,69,1200010,2026-01-20,17391,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,남,30대,전자상거래,1,76279,2026-01-20,76279,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
