month,region,district,industry,age_group,payment_amount,transaction_count,avg_ticket,event_participation,revisit_rate,merchant_count,gender,source_date,source
2025-11,수원시 권선구,곡선동,신변잡화,40대,33119,19,1743,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,약국,40대,1665081,789,2110,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,용역서비스,40대,1068954,149,7174,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,음료/식품,40대,2588320,717,3610,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,의류,40대,30359,8,3795,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,의원,40대,3834832,533,7195,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,일반/휴게 음식,40대,17769745,4789,3711,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,일반유통,40대,3135235,1161,2700,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,자동차 정비/유지,40대,177942,10,17794,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,전자상거래,40대,8701,3,2900,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,전자제품,40대,5303,5,1061,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,주유/충전소,40대,71094,13,5469,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,학교/교육,40대,330941,3,110314,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,학원,40대,14997074,541,27721,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,건축자재,50대,2000,1,2000,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,기타의료,50대,324866,20,16243,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,레저/문화 용품,50대,125680,7,17954,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,레저/스포츠 서비스,50대,273969,54,5074,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,문화/취미,50대,457043,50,9141,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,미용/위생,50대,1920218,151,12717,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,서적/문구/학습자재,50대,124667,30,4156,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,신변잡화,50대,8670,6,1445,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,약국,50대,897674,319,2814,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,용역서비스,50대,235690,62,3801,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,음료/식품,50대,1848906,410,4510,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,의류,50대,51047,6,8508,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,의원,50대,1511791,203,7447,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,일반/휴게 음식,50대,13144593,3013,4363,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,일반유통,50대,2610002,833,3133,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,자동차 정비/유지,50대,33595,5,6719,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,전자상거래,50대,9515,4,2379,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,주유/충전소,50대,10065,2,5032,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,학원,50대,2951713,105,28112,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,기타의료,60대 이상,235986,12,19666,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,레저/문화 용품,60대 이상,49633,1,49633,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,레저/스포츠 서비스,60대 이상,90881,15,6059,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,문화/취미,60대 이상,264129,30,8804,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,미용/위생,60대 이상,1398045,104,13443,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,서적/문구/학습자재,60대 이상,13930,7,1990,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,신변잡화,60대 이상,8683,6,1447,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,약국,60대 이상,874816,243,3600,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,용역서비스,60대 이상,145585,33,4412,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,음료/식품,60대 이상,1177265,256,4599,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,의류,60대 이상,5467,4,1367,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,의원,60대 이상,1709203,319,5358,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,일반/휴게 음식,60대 이상,5870750,1223,4800,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,일반유통,60대 이상,1586072,473,3353,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,자동차 정비/유지,60대 이상,141325,4,35331,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,자동차판매,60대 이상,353,1,353,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,전자상거래,60대 이상,8000,3,2667,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,주유/충전소,60대 이상,33160,2,16580,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,학교/교육,60대 이상,57313,1,57313,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,학원,60대 이상,468523,16,29283,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,회원정보미상,60대 이상,1469390,37,39713,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,회원정보미상,60대 이상,1469390,37,39713,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,문화/취미,60대 이상,21500,1,21500,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,약국,60대 이상,39000,1,39000,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,음료/식품,60대 이상,83460,5,16692,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,일반/휴게 음식,60대 이상,1211800,18,67322,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,일반유통,60대 이상,113630,12,9469,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,곡선동,광교1동,60대 이상,679846709,116888,5816,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,대형유통,10대,25273,7,3610,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,레저/스포츠 서비스,10대,38143,12,3179,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,미용/위생,10대,144544,8,18068,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,서적/문구/학습자재,10대,93261,18,5181,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,약국,10대,22329,12,1861,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,용역서비스,10대,39049,8,4881,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,음료/식품,10대,105311,63,1672,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,의원,10대,85189,20,4259,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,일반/휴게 음식,10대,859809,225,3821,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,일반유통,10대,201882,87,2320,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,학원,10대,1698969,60,28316,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,기타의료,20대,535943,28,19141,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,대형유통,20대,66825,30,2228,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,레저/스포츠 서비스,20대,877148,113,7762,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,문화/취미,20대,751375,35,21468,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,미용/위생,20대,4287889,155,27664,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,서적/문구/학습자재,20대,81355,18,4520,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,약국,20대,601588,127,4737,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,용역서비스,20대,349181,85,4108,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,음료/식품,20대,2124592,237,8965,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,의류,20대,13167,1,13167,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,광교1동,의원,20대,1793660,91,19711,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
